review_id,analysis_number,analysis_name,k,total_N,total_cases,beta,lambda,r2
CD011762_pub2,2,Major VTE,237,138150.0,2060.0,0.7307959463307884,0.3640684723935695,0.8145122625006236
CD011762_pub2,3,Symptomatic VTE,245,158250.0,1110.0,0.9346377503046479,0.014431344152014903,0.26029409334732967
CD011762_pub2,4,Major bleeding,291,212566.0,2301.0,0.6671481802272892,0.5809262562821956,0.8344064877755948
CD011762_pub2,5,Major bleeding: rivaroxaban versus LMWH,116,76715.0,933.0,0.6914438904100983,0.4276506755125144,0.7044636768545415
CD011762_pub2,5,Serious non-hepatic adverse events,15,13155.0,883.0,0.9173477418854123,0.15117411171472336,0.8962858971629258
CD011762_pub2,6,Fatal VTE,9,9389.0,10.0,0.39852912215713676,0.2535433220914908,0.995681063648215
CD011762_pub2,6,Major bleeding: other direct factor Xa inhibitors (excluding rivaroxaban) versus LMWH,154,124728.0,1270.0,0.8203856587292556,0.06524589255736897,0.7791059930770474
CD011762_pub2,7,Asymptomatic distal DVT,12,2193.0,118.0,0.7624746313509709,0.32267254275893054,0.9434567485011057
CD011762_pub2,7,Serious hepatic adverse events,5,6084.0,4.0,0.9953475492359795,0.0006903946081742264,0.21265605494386208
CD011762_pub2,7,Serious non-hepatic adverse events,76,70562.0,4600.0,0.9265632568935854,0.15568768982653308,0.8597613001668066
CD011762_pub2,8,Asymptomatic distal DVT,11,2488.0,144.0,0.7133865176217136,0.5357470779584097,0.9590958021815879
CD011762_pub2,8,Fatal VTE,40,38663.0,44.0,0.5208133506226704,0.17094472570940614,0.9664128345296985
CD011762_pub2,8,Liver enzymes elevation,21,15670.0,288.0,0.7370187063526712,0.22453839440440895,0.9489434583301769
CD011762_pub2,8,Serious non-hepatic adverse events,59,56204.0,3635.0,0.9267122366830767,0.15164992476188663,0.8350066314370771
CD011762_pub2,9,Asymptomatic distal DVT,47,10076.0,565.0,0.954368451491041,0.08960831723372537,0.20727195218919792
CD011762_pub2,9,Fatal VTE,59,43600.0,39.0,0.5575424480002655,0.09968343054781471,0.9883651719478534
CD011762_pub2,9,Liver enzymes elevation,20,16415.0,342.0,0.7269590268240407,0.2871774561771073,0.8893192254077835
CD011762_pub2,10,Asymptomatic distal DVT,48,10166.0,576.0,0.8499863635062176,0.22857426297417793,0.7611048098215262
CD011762_pub2,10,Liver enzymes elevation,86,70242.0,1462.0,0.7743467136332653,0.25184087528968907,0.9052085781957848
CD011762_pub2,11,Fatal bleeding,36,32961.0,11.0,1.3048338628003506,1.4125973525601855e-05,0.5381749831221214
CD011762_pub2,12,Liver enzymes elevation,80,67941.0,1383.0,0.8008395101958953,0.1816165484488241,0.9357312308711504
CD011762_pub2,13,Minor adverse events,16,2684.0,1688.0,1.0059741239516202,0.636647199981034,0.020407934440300868
CD011793_pub3,1,Mortality,10,497.0,11.0,0.5743231318610895,0.28496453245417946,0.8850472111210664
CD011793_pub3,6,Deep sternal wound infection,8,440.0,7.0,0.6339339910239796,0.13807304492218372,0.7893714811709944
CD011793_pub3,12,Re-exploration,13,682.0,27.0,0.7346446724669322,0.21783161054729652,0.7231601672019363
CD011793_pub3,13,Postoperative atrial fibrillation,9,512.0,147.0,1.3137217151060154,0.03419566273284751,0.3012525138472434
CD011806_pub2,1,Withdrawals due to adverse events,5,117.0,1.0,0.0,1.0,1.0
CD011806_pub2,2,Clinical relapse (mixed IBD),3,159.0,25.0,1.1604142073618944,0.07124489298408675,0.9323609138542875
CD011806_pub2,2,Withdrawals due to adverse events – high-dose vitamin D versus low-dose vitamin D (mixed population),3,53.0,1.0,0.0,1.0,1.0
CD011806_pub2,3,Clinical relapse (mixed IBD) – sensitivity analysis (fixed-effect),3,159.0,25.0,1.1604142073618944,0.07124489298408675,0.9323609138542875
CD011806_pub2,17,Total serious adverse events – mixed dose (mixed population),11,526.0,3.0,4.413538253485767,3.4779854133012294e-12,0.7853728033906866
CD011806_pub2,18,Total serious adverse events – mixed dose (mixed population) – sensitivity analysis (fixed-effect),11,526.0,3.0,4.413538253485767,3.4779854133012294e-12,0.7853728033906866
CD011841_pub3,1,Recurrence of central serous chorioretinopathy at 12 months (± 6),3,92.0,9.0,0.3741909992681761,1.6284941848083239,0.99937686346025
CD011841_pub3,2,Persistent central serous chorioretinopathy at 12 months (± 6),4,174.0,55.0,1.3045347681904091,0.05056322585573296,0.2273802565358063
CD011841_pub3,2,Recurrence of central serous chorioretinopathy at 12 months (± 6),19,575.0,151.0,1.3933737592779258,0.0272887958889243,0.6849771652885006
CD011841_pub3,3,Persistent central serous chorioretinopathy at 12 months (± 6),9,423.0,103.0,0.7460745691023399,1.159305074073652,0.8568275728912449
CD011851_pub3,1,Fatal cardiovascular events,4,822.0,24.0,0.11260765906874481,11.103713608023758,0.9990882581677647
CD011851_pub3,2,Fatal cardiovascular events: sensitivity analysis using fixed-effect model,4,822.0,24.0,0.11260765906874481,11.103713608023758,0.9990882581677647
CD011852_pub2,4,Recovery,3,77.0,37.0,1.159187701996327,0.24445053434108463,0.9263579393936623
CD011858_pub2,1,Extracorporeal circuit thrombosis,13,375.0,50.0,1.0626512665745613,0.07468880398863466,0.03394863767045786
CD011858_pub2,2,Any bleeding,3,70.0,10.0,1.1680502366082481,0.04942946732719722,0.04145029498886632
CD011858_pub2,2,Cardiovascular adverse events,3,111.0,9.0,0.7797430900580329,0.23095901495181984,0.988555427673233
CD011858_pub2,3,Minor bleeding,5,160.0,32.0,0.9887178080764194,0.22503961084952068,0.010163044699946222
CD011858_pub2,4,Death (any cause),3,78.0,4.0,1.634099518155478,0.0037348916564180724,0.3954746985137678
CD011866_pub3,1,Dropouts,47,3106.0,1011.0,0.9523129833624963,0.5360481004036528,0.19430432540771903
CD011866_pub3,2,"Point abstinence, end of treatment",13,776.0,310.0,0.927589528655294,0.6660843375644979,0.4277455593412416
CD011866_pub3,3,"Point abstinence, longest follow-up",8,665.0,328.0,0.9315575398965444,0.7714313557438327,0.6473740475875487
CD011866_pub3,4,"Continuous abstinence, end of treatment",15,1034.0,307.0,0.8230258414799057,0.885790106714112,0.718208127140676
CD011866_pub3,5,"Continuous abstinence, longest follow-up",4,169.0,95.0,1.3230900580265337,0.1257190099551438,0.7738553598604725
CD011885_pub2,1,"Clinically relevant response, as defined by study authors",7,335.0,78.0,0.6413815658668707,0.8262702808165386,0.5353012258817291
CD011885_pub2,1,Response: exclusion of studies with unclear randomisation and allocation concealment methods,5,310.0,72.0,3.5220789351991333,1.193283941812313e-07,0.9834059611514001
CD011885_pub2,2,Tolerability: exclusion of studies with unclear randomisation and allocation concealment methods,5,317.0,12.0,0.5517783822320564,0.49173184064326986,0.9523227106560241
CD011885_pub2,2,Tolerability: leaving study early due to adverse effects,6,329.0,12.0,0.5796702149070461,0.41001953981141054,0.9427731606397245
CD011885_pub2,3,Response: exclusion of studies with a high risk of bias regarding blinding of participants and personnel,5,320.0,77.0,1.080382100152594,0.09639543088764263,0.04642217131342752
CD011885_pub2,4,"Exacerbations of psychosis, as defined by study authors",4,131.0,2.0,0.19064459975845172,0.8843589876013963,0.961269207904018
CD011885_pub2,4,Tolerability: exclusion of studies with a high risk of bias regarding blinding of participants and personnel,4,314.0,12.0,0.627249972417646,0.323382941851893,0.9727951728090947
CD011885_pub2,5,Acceptability: leaving study early for any reason,6,329.0,82.0,1.0389879068767125,0.23421393905422985,0.18654790319418324
CD011885_pub2,6,Efficacy: leaving study early due to inefficacy of treatment,6,329.0,11.0,0.47979590895055546,0.5871191322292518,0.9625398791276244
CD011885_pub2,7,General mental state: clinically important change in PANSS total score,3,194.0,102.0,1.0028338285731335,0.5191327960615283,0.0005911354886568576
CD011885_pub2,7,Response: fixed-effect model,7,335.0,78.0,0.6413815658668707,0.8262702808165386,0.5353012258817291
CD011885_pub2,8,Tolerability: fixed-effect model,6,329.0,12.0,0.5796702149070461,0.41001953981141054,0.9427731606397245
CD011885_pub2,10,Remission as defined by Andreasen (2005),4,131.0,61.0,1.4483759908004816,0.04359359222447478,0.5485096649340886
CD011885_pub2,18,"Depressive symptoms: clinically relevant response, as defined by study authors",3,201.0,147.0,0.35170488015821033,22.7811882426529,0.996534699547515
CD011885_pub2,25,Adverse effects: number of participants experiencing at least one adverse effect,3,201.0,126.0,1.0790087446554868,0.41136452313352007,0.2938453490679529
CD011885_pub2,26,Adverse effects: extrapyramidal – akathisia as a dichotomous outcome,3,295.0,11.0,3.344232430336544,7.275254432915664e-08,0.7379378445767748
CD011885_pub2,42,Adverse effects: headache,3,295.0,15.0,1.0262191203811075,0.04336347876179134,0.10505620119238535
CD011885_pub2,44,Adverse effects: insomnia,3,295.0,17.0,1.8066988451613648,0.000539717688829719,0.6220886334341904
CD011885_pub2,49,Adverse effects: sedation,3,295.0,40.0,2.345344608357675,7.682241792187871e-05,0.5074488801687764
CD011885_pub2,53,Adverse effects: weight – clinically important increase in weight (≥ 7%),3,295.0,45.0,0.664171133992298,1.0821804041807783,0.44583820835801247
CD012049_pub2,8,Self-reported measures of oral health-related behaviours (dichotomous measures),3,95.0,80.0,0.8936928621094825,1.3633058276189336,0.9969661177442645
CD012067_pub3,2,Adverse events,4,48.0,16.0,0.8210212064267435,0.7156938462813374,0.36537593164426885
CD012067_pub3,3,Death,3,790.0,5.0,1.3174218347228557,0.00048791580318716533,0.07573853848171541
CD012067_pub3,4,Adverse events,9,261.0,7.0,0.7253057656694976,0.1215252532471489,0.5167097251804232
CD012067_pub3,5,Adverse events,3,54.0,11.0,0.929327374583482,0.27620786022879484,0.610822987392174
CD012067_pub3,5,Death,3,946.0,3.0,0.1463344202283795,0.9054483349615519,0.9290297889343135
CD012067_pub3,6,Pain,11,2796.0,342.0,0.25468263924553125,45.01356843138406,0.9992679208982287
CD012067_pub3,8,Adverse events,5,156.0,27.0,0.6429942315439321,0.8716807633950551,0.6663480531559786
CD012067_pub3,10,Adverse events,9,2196.0,115.0,1.0915089036432428,0.021928697865446014,0.07039224546452805
CD012067_pub3,13,Adverse events,11,424.0,105.0,0.6400977749082766,1.6633195794070883,0.6107106752097274
CD012067_pub3,14,Dose completion,3,93.0,50.0,1.3406771862478628,0.11128346661526535,0.8474813151883593
CD012067_pub3,15,Serious adverse events,4,1823.0,268.0,0.6707752471688793,1.7748576010237416,0.9605066634358249
CD012067_pub3,16,Adverse events,39,15826.0,3072.0,0.9108435542570417,0.44532065826599343,0.5256899381452531
CD012067_pub3,17,Withdrawal due to adverse events,3,862.0,73.0,0.5117379079912214,2.312158393997957,0.9826154732897892
CD012067_pub3,18,Adverse events,9,615.0,39.0,1.2208974995096138,0.011532385125497811,0.1392310958950762
CD012067_pub3,21,Adverse events,27,2001.0,609.0,0.963082744426155,0.40346657757671095,0.028123297604991437
CD012067_pub3,23,Adverse events,25,2297.0,416.0,0.9825596973671108,0.1744149392057968,0.004129600270940781
CD012079_pub2,1,Awareness of prolapse (0.5 to 7 years),16,1272.0,253.0,1.3996748059353927,0.011964737118684479,0.8289591950479434
CD012079_pub2,1,Awareness of prolapse (1 to 3 years),7,639.0,154.0,1.2281134993899134,0.032449984658878384,0.25161035352910954
CD012079_pub2,2,Repeat surgery ,5,431.0,22.0,1.056948933947888,0.02471785987518377,0.060669978960208315
CD012079_pub2,2,Repeat surgery (0.5 to 7 years),54,3915.0,213.0,1.230149598100296,0.009358605747580172,0.7513835965244176
CD012079_pub2,2,Repeat surgery (1 to 2 years),6,426.0,34.0,0.6878819064260762,0.39985160450023116,0.6205974028757186
CD012079_pub2,3,Recurrent prolapse on examination (any compartment) ,36,2593.0,703.0,1.1530901193308856,0.07664522110094801,0.5399323018438399
CD012079_pub2,4,Recurrent prolapse on examination (anterior compartment) ,22,1129.0,197.0,0.8023883911960756,0.6479865981117027,0.6707299372398843
CD012079_pub2,5,Recurrent prolapse on examination (posterior compartment) ,4,180.0,15.0,0.802011172921803,0.2176706269736747,0.4319581516223313
CD012079_pub2,6,Visceral injury ,20,1288.0,27.0,0.73605157499816,0.1597716742769538,0.8672040861588005
CD012079_pub2,7,Mesh exposure,32,1717.0,162.0,1.2197312990748999,0.02610620303816802,0.5874246429002805
CD012079_pub2,10,Bladder function: de novo stress urinary incontinence,4,145.0,14.0,0.9692414542079119,0.1052299046675014,0.0074268582658656435
CD012079_pub2,10,Bladder function: de novo stress urinary incontinence (0.5 to 7 years),16,907.0,135.0,1.6183912835063379,0.0025053569786478735,0.6655000432212356
CD012079_pub2,11,Bladder function: de novo urge incontinence or voiding dysfunction ,14,573.0,55.0,0.965632513370929,0.0930337154384423,0.01647111392510181
CD012079_pub2,12,Painful intercourse - de novo dyspareunia ,19,723.0,59.0,1.1745731450654227,0.029992031761148546,0.21291488612106624
CD012079_pub2,16,Patient Global Impression of Improvement (PGI-I) (better or very much better),4,238.0,197.0,1.1251023846582915,0.42283332419599934,0.974345274893943
CD012079_pub2,19,Blood transfusion,10,993.0,26.0,0.9577740725044694,0.04929992060367937,0.004157589390061611
CD012079_pub2,20,Any repeat surgery (0.5 to 7 years),26,1840.0,213.0,1.3351412850295947,0.011161159250593623,0.7668166830331602
CD012079_pub2,21,Awareness of prolapse (0.5 to 7 years) including trials at high risk of bias ,17,1350.0,277.0,1.397510189980341,0.012093950687910334,0.8373202521094839
CD012079_pub2,22,Repeat surgery (0.5 to 7 years) including trials at high risk of bias,56,4069.0,223.0,1.2780947552854822,0.006391950827830999,0.8288764481663484
CD012079_pub2,23,Recurrent prolapse on examination (any compartment) including trials at high risk of bias,25,1828.0,487.0,1.3319804505302109,0.022504596074071848,0.8921172658839429
CD012079_pub2,24,Any repeat surgery (0.5 to 7 years) including trials at high risk of bias,27,1917.0,223.0,1.3255831479469822,0.011833362951720479,0.7535381567260171
CD012178_pub2,1,Incidence of ROP at any stage,4,273.0,57.0,0.7919156936325175,0.634627358123085,0.9258844770410954
CD012178_pub2,2,Incidence of ROP stage 3 and above,4,273.0,20.0,0.8822883071213155,0.14185597593249125,0.8604318844585739
CD012178_pub2,3,Mortality assessed throughout NICU stay,4,240.0,11.0,0.8417087956498224,0.11324948358908142,0.932288638905959
CD012178_pub2,4,Incidence of IVH (all grades of IVH and severe IVH grades III and IV),4,240.0,14.0,1.314103701480755,0.014040217373272478,0.37739786776158357
CD012178_pub2,5,Incidence of NEC,5,332.0,14.0,1.179049302442191,0.019213094702243312,0.4578943113952898
CD012182_pub3,1,Pain relief of 50% or greater,20,821.0,207.0,1.5981304731516288,0.004789477999879625,0.7914507663677676
CD012182_pub3,2,Patient Global Impression much or very much improved,11,680.0,173.0,0.9824572648904523,0.3081500827588815,0.022565921948690892
CD012182_pub3,3,Withdrawals due to adverse events,22,1173.0,120.0,1.803956215567351,0.0004752118547141499,0.6209170903217127
CD012182_pub3,4,Serious adverse events,23,1186.0,72.0,1.3847514923669222,0.004493238251122191,0.6474458971726026
CD012182_pub3,5,Pain relief of 30% or greater,22,1110.0,479.0,0.9738534373902062,0.48935804469318345,0.21364978837913484
CD012182_pub3,6,Specific adverse event: nervous system disorders,21,1131.0,609.0,1.0338956611250163,0.45030103329553206,0.2889909686771075
CD012182_pub3,7,Specific adverse event: psychiatric disorders,19,1038.0,103.0,0.9247845598160702,0.15673358981209817,0.3960331336825126
CD012182_pub3,12,Withdrawals due to lack of efficacy,19,952.0,12.0,1.4248896519991792,0.0008153241237448667,0.4374341380138823
CD012182_pub3,13,Any adverse event,17,1006.0,764.0,0.9488831908877408,1.1394378634542612,0.9014872182736355
CD012186_pub2,1,SAEs,91,32507.0,3605.0,1.1241028767586398,0.03434038470696824,0.47127042632723726
CD012186_pub2,2,Withdrawals due to AEs,111,34434.0,2522.0,0.971840166952075,0.0961303498004066,0.1294526202981242
CD012214_pub3,1,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory or atrophic endometrium",4,134.0,95.0,0.9680077403655305,0.8505216995354956,0.0736656008347526
CD012214_pub3,1,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium",3,66.0,61.0,0.9692133871295336,1.0268398844331537,0.23614452650655726
CD012214_pub3,5,Adverse effects during treatment,4,100.0,40.0,0.9131714128950739,0.47658908989346876,0.06433751959915135
CD012397_pub2,7,"Specific behaviours: aggression, other episode of aggression (incidents per treatment days)",6,19896.0,154.0,1.462336259801245,8.554675229738248e-05,0.7155990554597743
CD012397_pub2,8,"Specific behaviours: aggression, other episode of aggression (participants)",4,416.0,38.0,0.3722173063873512,4.014474415908274,0.9983741659391271
CD012426_pub2,1,Unfavourable functional outcome at 90 days,3,726.0,407.0,1.165340509799221,0.20109761001708804,0.8579562037757618
CD012426_pub2,2,All-cause mortality at 90 days,4,731.0,81.0,1.181957112625298,0.04404230010299384,0.37038279531708374
CD012426_pub2,3,Serious adverse events at 90 days: Sensitivity analysis to remove studies with results at high risk of bias,3,652.0,193.0,0.636745171189613,3.10747776038886,0.9996196936239818
CD012426_pub2,4,Serious adverse events at 90 days,4,731.0,213.0,1.1082232680901773,0.1663710358178282,0.4051555139180002
